ACCOUNT_UID;ACCOUNT_NAME;REGION;CHECK_ID;CHECK_TITLE;STATUS;STATUS_EXTENDED;SEVERITY;SERVICE_NAME;RESOURCE_UID;RESOURCE_NAME;COMPLIANCE;TIMESTAMP
12345678909;Account 12345678909;us-east-1;check-28;Check Title check-28;PASS;Status extended info;critical;iam;arn:aws:iam::12345678909:user/user-2246;user-2246;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-9;Check Title check-9;INFO;Status extended info;high;iam;arn:aws:iam::12345678902:user/user-2247;user-2247;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678909;Account 12345678909;us-east-1;check-47;Check Title check-47;INFO;Status extended info;high;iam;arn:aws:iam::12345678909:user/user-2248;user-2248;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-17;Check Title check-17;PASS;Status extended info;low;iam;arn:aws:iam::12345678905:user/user-2249;user-2249;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-81;Check Title check-81;INFO;Status extended info;high;iam;arn:aws:iam::12345678903:user/user-2250;user-2250;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-38;Check Title check-38;FAIL;Status extended info;high;iam;arn:aws:iam::12345678902:user/user-2251;user-2251;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678907;Account 12345678907;us-east-1;check-96;Check Title check-96;PASS;Status extended info;high;iam;arn:aws:iam::12345678907:user/user-2252;user-2252;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-5;Check Title check-5;FAIL;Status extended info;low;iam;arn:aws:iam::12345678904:user/user-2253;user-2253;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-35;Check Title check-35;PASS;Status extended info;medium;iam;arn:aws:iam::12345678908:user/user-2254;user-2254;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678909;Account 12345678909;us-east-1;check-44;Check Title check-44;PASS;Status extended info;low;iam;arn:aws:iam::12345678909:user/user-2255;user-2255;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-24;Check Title check-24;INFO;Status extended info;low;iam;arn:aws:iam::12345678901:user/user-2256;user-2256;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-40;Check Title check-40;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678905:user/user-2257;user-2257;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-11;Check Title check-11;INFO;Status extended info;medium;iam;arn:aws:iam::12345678900:user/user-2258;user-2258;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-46;Check Title check-46;PASS;Status extended info;high;iam;arn:aws:iam::12345678902:user/user-2259;user-2259;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-68;Check Title check-68;PASS;Status extended info;medium;iam;arn:aws:iam::12345678901:user/user-2260;user-2260;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-46;Check Title check-46;INFO;Status extended info;low;iam;arn:aws:iam::12345678905:user/user-2261;user-2261;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-67;Check Title check-67;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678904:user/user-2262;user-2262;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678909;Account 12345678909;us-east-1;check-57;Check Title check-57;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678909:user/user-2263;user-2263;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678909;Account 12345678909;us-east-1;check-84;Check Title check-84;FAIL;Status extended info;medium;iam;arn:aws:iam::12345678909:user/user-2264;user-2264;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678907;Account 12345678907;us-east-1;check-7;Check Title check-7;FAIL;Status extended info;high;iam;arn:aws:iam::12345678907:user/user-2265;user-2265;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678909;Account 12345678909;us-east-1;check-82;Check Title check-82;INFO;Status extended info;critical;iam;arn:aws:iam::12345678909:user/user-2266;user-2266;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-74;Check Title check-74;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678908:user/user-2267;user-2267;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-51;Check Title check-51;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678902:user/user-2268;user-2268;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-62;Check Title check-62;FAIL;Status extended info;high;iam;arn:aws:iam::12345678902:user/user-2269;user-2269;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-22;Check Title check-22;INFO;Status extended info;high;iam;arn:aws:iam::12345678901:user/user-2270;user-2270;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-61;Check Title check-61;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678906:user/user-2271;user-2271;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-79;Check Title check-79;FAIL;Status extended info;high;iam;arn:aws:iam::12345678901:user/user-2272;user-2272;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678909;Account 12345678909;us-east-1;check-18;Check Title check-18;PASS;Status extended info;low;iam;arn:aws:iam::12345678909:user/user-2273;user-2273;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678907;Account 12345678907;us-east-1;check-98;Check Title check-98;PASS;Status extended info;low;iam;arn:aws:iam::12345678907:user/user-2274;user-2274;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-93;Check Title check-93;PASS;Status extended info;low;iam;arn:aws:iam::12345678902:user/user-2275;user-2275;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-50;Check Title check-50;FAIL;Status extended info;medium;iam;arn:aws:iam::12345678906:user/user-2276;user-2276;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-20;Check Title check-20;INFO;Status extended info;high;iam;arn:aws:iam::12345678903:user/user-2277;user-2277;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-42;Check Title check-42;PASS;Status extended info;medium;iam;arn:aws:iam::12345678901:user/user-2278;user-2278;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678909;Account 12345678909;us-east-1;check-19;Check Title check-19;FAIL;Status extended info;high;iam;arn:aws:iam::12345678909:user/user-2279;user-2279;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-93;Check Title check-93;PASS;Status extended info;medium;iam;arn:aws:iam::12345678903:user/user-2280;user-2280;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678907;Account 12345678907;us-east-1;check-74;Check Title check-74;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678907:user/user-2281;user-2281;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678907;Account 12345678907;us-east-1;check-94;Check Title check-94;INFO;Status extended info;critical;iam;arn:aws:iam::12345678907:user/user-2282;user-2282;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-40;Check Title check-40;FAIL;Status extended info;low;iam;arn:aws:iam::12345678906:user/user-2283;user-2283;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-81;Check Title check-81;PASS;Status extended info;low;iam;arn:aws:iam::12345678902:user/user-2284;user-2284;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-13;Check Title check-13;INFO;Status extended info;low;iam;arn:aws:iam::12345678905:user/user-2285;user-2285;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-7;Check Title check-7;INFO;Status extended info;critical;iam;arn:aws:iam::12345678905:user/user-2286;user-2286;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678909;Account 12345678909;us-east-1;check-59;Check Title check-59;FAIL;Status extended info;low;iam;arn:aws:iam::12345678909:user/user-2287;user-2287;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-13;Check Title check-13;FAIL;Status extended info;high;iam;arn:aws:iam::12345678901:user/user-2288;user-2288;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-24;Check Title check-24;INFO;Status extended info;low;iam;arn:aws:iam::12345678904:user/user-2289;user-2289;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-5;Check Title check-5;FAIL;Status extended info;low;iam;arn:aws:iam::12345678900:user/user-2290;user-2290;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-87;Check Title check-87;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678906:user/user-2291;user-2291;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-45;Check Title check-45;PASS;Status extended info;high;iam;arn:aws:iam::12345678904:user/user-2292;user-2292;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-27;Check Title check-27;PASS;Status extended info;critical;iam;arn:aws:iam::12345678906:user/user-2293;user-2293;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-5;Check Title check-5;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678902:user/user-2294;user-2294;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-84;Check Title check-84;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678908:user/user-2295;user-2295;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-81;Check Title check-81;INFO;Status extended info;critical;iam;arn:aws:iam::12345678904:user/user-2296;user-2296;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678907;Account 12345678907;us-east-1;check-14;Check Title check-14;FAIL;Status extended info;medium;iam;arn:aws:iam::12345678907:user/user-2297;user-2297;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-9;Check Title check-9;PASS;Status extended info;high;iam;arn:aws:iam::12345678903:user/user-2298;user-2298;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678909;Account 12345678909;us-east-1;check-38;Check Title check-38;PASS;Status extended info;low;iam;arn:aws:iam::12345678909:user/user-2299;user-2299;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-15;Check Title check-15;INFO;Status extended info;high;iam;arn:aws:iam::12345678901:user/user-2300;user-2300;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-68;Check Title check-68;FAIL;Status extended info;low;iam;arn:aws:iam::12345678903:user/user-2301;user-2301;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-85;Check Title check-85;PASS;Status extended info;high;iam;arn:aws:iam::12345678905:user/user-2302;user-2302;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-38;Check Title check-38;FAIL;Status extended info;medium;iam;arn:aws:iam::12345678903:user/user-2303;user-2303;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-92;Check Title check-92;INFO;Status extended info;critical;iam;arn:aws:iam::12345678900:user/user-2304;user-2304;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-71;Check Title check-71;PASS;Status extended info;medium;iam;arn:aws:iam::12345678908:user/user-2305;user-2305;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-19;Check Title check-19;FAIL;Status extended info;high;iam;arn:aws:iam::12345678903:user/user-2306;user-2306;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-62;Check Title check-62;PASS;Status extended info;medium;iam;arn:aws:iam::12345678900:user/user-2307;user-2307;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678907;Account 12345678907;us-east-1;check-14;Check Title check-14;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678907:user/user-2308;user-2308;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-97;Check Title check-97;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678904:user/user-2309;user-2309;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-29;Check Title check-29;PASS;Status extended info;critical;iam;arn:aws:iam::12345678906:user/user-2310;user-2310;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678909;Account 12345678909;us-east-1;check-39;Check Title check-39;PASS;Status extended info;high;iam;arn:aws:iam::12345678909:user/user-2311;user-2311;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-34;Check Title check-34;PASS;Status extended info;high;iam;arn:aws:iam::12345678903:user/user-2312;user-2312;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-6;Check Title check-6;FAIL;Status extended info;high;iam;arn:aws:iam::12345678901:user/user-2313;user-2313;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678907;Account 12345678907;us-east-1;check-34;Check Title check-34;INFO;Status extended info;medium;iam;arn:aws:iam::12345678907:user/user-2314;user-2314;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-44;Check Title check-44;PASS;Status extended info;critical;iam;arn:aws:iam::12345678901:user/user-2315;user-2315;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-47;Check Title check-47;INFO;Status extended info;medium;iam;arn:aws:iam::12345678905:user/user-2316;user-2316;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678907;Account 12345678907;us-east-1;check-81;Check Title check-81;FAIL;Status extended info;medium;iam;arn:aws:iam::12345678907:user/user-2317;user-2317;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-21;Check Title check-21;INFO;Status extended info;high;iam;arn:aws:iam::12345678903:user/user-2318;user-2318;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-17;Check Title check-17;INFO;Status extended info;high;iam;arn:aws:iam::12345678901:user/user-2319;user-2319;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678907;Account 12345678907;us-east-1;check-13;Check Title check-13;PASS;Status extended info;medium;iam;arn:aws:iam::12345678907:user/user-2320;user-2320;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-84;Check Title check-84;PASS;Status extended info;high;iam;arn:aws:iam::12345678902:user/user-2321;user-2321;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-13;Check Title check-13;PASS;Status extended info;critical;iam;arn:aws:iam::12345678902:user/user-2322;user-2322;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678909;Account 12345678909;us-east-1;check-24;Check Title check-24;FAIL;Status extended info;medium;iam;arn:aws:iam::12345678909:user/user-2323;user-2323;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-3;Check Title check-3;INFO;Status extended info;critical;iam;arn:aws:iam::12345678904:user/user-2324;user-2324;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678907;Account 12345678907;us-east-1;check-94;Check Title check-94;PASS;Status extended info;low;iam;arn:aws:iam::12345678907:user/user-2325;user-2325;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-35;Check Title check-35;PASS;Status extended info;critical;iam;arn:aws:iam::12345678903:user/user-2326;user-2326;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678907;Account 12345678907;us-east-1;check-6;Check Title check-6;PASS;Status extended info;low;iam;arn:aws:iam::12345678907:user/user-2327;user-2327;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-80;Check Title check-80;PASS;Status extended info;high;iam;arn:aws:iam::12345678908:user/user-2328;user-2328;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-81;Check Title check-81;PASS;Status extended info;critical;iam;arn:aws:iam::12345678906:user/user-2329;user-2329;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-54;Check Title check-54;PASS;Status extended info;low;iam;arn:aws:iam::12345678908:user/user-2330;user-2330;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-41;Check Title check-41;FAIL;Status extended info;low;iam;arn:aws:iam::12345678908:user/user-2331;user-2331;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-71;Check Title check-71;FAIL;Status extended info;low;iam;arn:aws:iam::12345678905:user/user-2332;user-2332;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-77;Check Title check-77;INFO;Status extended info;high;iam;arn:aws:iam::12345678904:user/user-2333;user-2333;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-51;Check Title check-51;INFO;Status extended info;medium;iam;arn:aws:iam::12345678900:user/user-2334;user-2334;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-53;Check Title check-53;PASS;Status extended info;medium;iam;arn:aws:iam::12345678905:user/user-2335;user-2335;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-73;Check Title check-73;PASS;Status extended info;low;iam;arn:aws:iam::12345678908:user/user-2336;user-2336;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-4;Check Title check-4;INFO;Status extended info;high;iam;arn:aws:iam::12345678906:user/user-2337;user-2337;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-51;Check Title check-51;FAIL;Status extended info;medium;iam;arn:aws:iam::12345678900:user/user-2338;user-2338;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-31;Check Title check-31;FAIL;Status extended info;medium;iam;arn:aws:iam::12345678902:user/user-2339;user-2339;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-54;Check Title check-54;PASS;Status extended info;high;iam;arn:aws:iam::12345678900:user/user-2340;user-2340;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-4;Check Title check-4;FAIL;Status extended info;high;iam;arn:aws:iam::12345678902:user/user-2341;user-2341;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-90;Check Title check-90;INFO;Status extended info;medium;iam;arn:aws:iam::12345678900:user/user-2342;user-2342;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-90;Check Title check-90;INFO;Status extended info;low;iam;arn:aws:iam::12345678903:user/user-2343;user-2343;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-44;Check Title check-44;PASS;Status extended info;medium;iam;arn:aws:iam::12345678903:user/user-2344;user-2344;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-62;Check Title check-62;PASS;Status extended info;medium;iam;arn:aws:iam::12345678900:user/user-2345;user-2345;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-50;Check Title check-50;PASS;Status extended info;critical;iam;arn:aws:iam::12345678908:user/user-2346;user-2346;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-17;Check Title check-17;FAIL;Status extended info;medium;iam;arn:aws:iam::12345678904:user/user-2347;user-2347;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-26;Check Title check-26;INFO;Status extended info;high;iam;arn:aws:iam::12345678906:user/user-2348;user-2348;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-24;Check Title check-24;FAIL;Status extended info;high;iam;arn:aws:iam::12345678905:user/user-2349;user-2349;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-10;Check Title check-10;PASS;Status extended info;medium;iam;arn:aws:iam::12345678906:user/user-2350;user-2350;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-87;Check Title check-87;INFO;Status extended info;low;iam;arn:aws:iam::12345678906:user/user-2351;user-2351;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-52;Check Title check-52;FAIL;Status extended info;high;iam;arn:aws:iam::12345678901:user/user-2352;user-2352;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-53;Check Title check-53;FAIL;Status extended info;high;iam;arn:aws:iam::12345678908:user/user-2353;user-2353;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-97;Check Title check-97;PASS;Status extended info;medium;iam;arn:aws:iam::12345678905:user/user-2354;user-2354;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-85;Check Title check-85;PASS;Status extended info;critical;iam;arn:aws:iam::12345678908:user/user-2355;user-2355;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-85;Check Title check-85;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678901:user/user-2356;user-2356;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-61;Check Title check-61;PASS;Status extended info;low;iam;arn:aws:iam::12345678905:user/user-2357;user-2357;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-92;Check Title check-92;FAIL;Status extended info;medium;iam;arn:aws:iam::12345678904:user/user-2358;user-2358;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-58;Check Title check-58;PASS;Status extended info;critical;iam;arn:aws:iam::12345678908:user/user-2359;user-2359;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-67;Check Title check-67;INFO;Status extended info;critical;iam;arn:aws:iam::12345678908:user/user-2360;user-2360;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-49;Check Title check-49;INFO;Status extended info;high;iam;arn:aws:iam::12345678900:user/user-2361;user-2361;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-65;Check Title check-65;PASS;Status extended info;medium;iam;arn:aws:iam::12345678906:user/user-2362;user-2362;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678907;Account 12345678907;us-east-1;check-79;Check Title check-79;PASS;Status extended info;low;iam;arn:aws:iam::12345678907:user/user-2363;user-2363;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-89;Check Title check-89;PASS;Status extended info;critical;iam;arn:aws:iam::12345678906:user/user-2364;user-2364;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-92;Check Title check-92;INFO;Status extended info;critical;iam;arn:aws:iam::12345678903:user/user-2365;user-2365;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-58;Check Title check-58;PASS;Status extended info;low;iam;arn:aws:iam::12345678902:user/user-2366;user-2366;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-51;Check Title check-51;INFO;Status extended info;high;iam;arn:aws:iam::12345678908:user/user-2367;user-2367;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-50;Check Title check-50;PASS;Status extended info;medium;iam;arn:aws:iam::12345678901:user/user-2368;user-2368;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-32;Check Title check-32;INFO;Status extended info;low;iam;arn:aws:iam::12345678904:user/user-2369;user-2369;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-1;Check Title check-1;PASS;Status extended info;high;iam;arn:aws:iam::12345678908:user/user-2370;user-2370;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-88;Check Title check-88;INFO;Status extended info;low;iam;arn:aws:iam::12345678904:user/user-2371;user-2371;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-2;Check Title check-2;FAIL;Status extended info;high;iam;arn:aws:iam::12345678905:user/user-2372;user-2372;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-82;Check Title check-82;FAIL;Status extended info;low;iam;arn:aws:iam::12345678906:user/user-2373;user-2373;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-70;Check Title check-70;PASS;Status extended info;high;iam;arn:aws:iam::12345678902:user/user-2374;user-2374;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-30;Check Title check-30;PASS;Status extended info;critical;iam;arn:aws:iam::12345678908:user/user-2375;user-2375;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-64;Check Title check-64;FAIL;Status extended info;high;iam;arn:aws:iam::12345678906:user/user-2376;user-2376;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-58;Check Title check-58;INFO;Status extended info;low;iam;arn:aws:iam::12345678900:user/user-2377;user-2377;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-48;Check Title check-48;PASS;Status extended info;high;iam;arn:aws:iam::12345678901:user/user-2378;user-2378;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-38;Check Title check-38;INFO;Status extended info;high;iam;arn:aws:iam::12345678908:user/user-2379;user-2379;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-91;Check Title check-91;FAIL;Status extended info;medium;iam;arn:aws:iam::12345678906:user/user-2380;user-2380;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-19;Check Title check-19;FAIL;Status extended info;medium;iam;arn:aws:iam::12345678904:user/user-2381;user-2381;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
